(12768,22220,16)
(7149,44810,6)
(37794,38562,13)
(29933,21375,16)
(52996,13344,4)
(39783,16862,9)
(26018,41932,14)
(47625,41709,11)
(48218,58740,5)
(38486,49580,7)
(5709,19557,14)
(7642,19814,17)
(52861,53284,9)
(39674,52037,12)
(28769,1705,5)
(42709,14622,16)
(3940,37804,13)
(33458,52375,4)
(4717,21892,11)
(27612,37865,9)
(40356,40404,9)
(41974,57706,10)
(48321,11600,5)
(17940,13745,7)
(79,36797,7)
(26028,2445,13)
(11522,7848,6)
(14736,58968,12)
(14225,15890,8)
(39599,32787,12)
(6666,57545,16)
(9109,28588,8)
(17184,16196,3)
(54692,14257,5)
(7620,43290,17)
(12021,27981,11)
(58254,14685,3)
(27365,17366,9)
(50075,1234,10)
(1844,39687,13)
(4782,42181,8)
(57901,29488,8)
(22527,51269,13)
(6058,26037,9)
(46098,13971,12)
(58460,56607,14)
(10438,21379,10)
(51237,33123,10)
(10076,37761,7)
(39491,51712,8)
(11235,8131,8)
(56706,17955,13)
(23212,50663,18)
(41035,55399,10)
(38129,38672,10)
(12546,37551,8)
(42433,24277,6)
(15017,5047,4)
(56166,17558,14)
(32662,17291,15)
(18802,38661,9)
(41697,50464,14)
(34096,20496,5)
(7224,4994,6)
(8230,19689,3)
(1658,15922,8)
(5053,45430,2)
(5808,29919,7)
(52938,15943,6)
(38743,35324,11)
(7599,39578,10)
(1717,30577,7)
(55458,15835,7)
(36044,36619,13)
(1619,6186,8)
(15460,3467,12)
(48528,11917,9)
(58369,37560,11)
(1629,6884,7)
(25214,1785,5)
(25539,53413,10)
(20385,4002,7)
(16515,22396,14)
(34455,13979,16)
(36861,54174,11)
(23733,1678,5)
(34177,21944,1)
(53799,48678,9)
(53129,38934,12)
(4137,28296,1)
(5512,42722,7)
(15880,8953,14)
(37665,383,16)
(6770,29399,13)
(47358,59253,8)
(33500,57848,8)
(34308,46906,9)
(28130,56373,7)
(55219,35640,9)
(7541,37236,15)
(41846,27178,6)
(18033,41088,13)
(28210,24838,3)
(29619,51993,8)
(44528,50706,11)
(43302,43981,4)
(11844,49156,5)
(21848,28548,6)
(7045,27321,11)
(29654,20027,3)
(11927,5153,9)
(2605,46224,7)
(17746,55871,9)
(23922,26554,9)
(17899,1841,11)
(30845,13399,10)
(8228,17481,10)
(46259,41805,3)
(50504,54537,8)
(56574,28016,3)
(21975,9806,0)
(17397,8482,14)
(2173,14967,8)
(802,34977,6)
(35971,41895,9)
(38112,17852,14)
(45276,37738,0)
(45853,36360,9)
(13313,28807,8)
(50657,7956,14)
(28070,56989,6)
(27449,42848,6)
(51641,257,10)
(48622,15176,10)
(37473,6932,15)
(44916,56305,8)
(19728,28305,9)
(28169,58869,8)
(36299,2851,10)
(29164,25381,10)
(26699,41920,14)
(10354,47543,7)
(40822,20010,7)
(42173,42846,10)
(16385,29927,2)
(24256,46392,14)
(1594,33376,8)
(45432,12284,10)
(31159,58596,13)
(1319,56556,8)
(6266,6193,10)
(42959,19332,13)
(15263,788,11)
(58342,38929,7)
(19850,52054,7)
(1866,4582,14)
(13787,19002,9)
(57286,23061,16)
(43773,50355,9)
(7944,58368,1)
(44900,46746,0)
(29969,27209,3)
(27902,29642,12)
(39756,35738,13)
(23438,22825,8)
(6863,11856,5)
(2056,4456,14)
(25669,34392,5)
(49229,40724,1)
(41644,16412,9)
(43695,18349,14)
(5749,50357,1)
(38712,10091,6)
(35413,6955,8)
(18822,45215,12)
(35132,41353,3)
(54435,46035,14)
(8170,7902,12)
(4495,22635,7)
(37674,52487,4)
(41873,1179,8)
(20670,28881,6)
(2117,13227,9)
(7854,42509,9)
(47909,471,18)
(37197,46407,4)
(46701,50622,15)
(46433,37899,5)
(9581,27216,10)
(501,12745,11)
(1914,41215,13)
(42325,28227,10)
(56216,25130,16)
(29941,2925,10)
(55138,20869,9)
(27360,58895,11)
(7859,39929,4)
(58970,36615,12)
(19935,6568,1)
(15488,10766,7)
(51733,43416,9)
(50280,18265,13)
(36228,18780,6)
(22795,14941,17)
(9632,33321,9)
(34336,43983,10)
(36593,43362,9)
(53767,42439,6)
(26368,48548,14)
(26483,19905,9)
(18150,59241,8)
(10523,9310,0)
(48050,19193,14)
(18020,27071,8)
(528,4394,15)
(10524,13276,14)
(10975,33765,8)
(7044,39946,10)
(25274,42117,4)
(18818,15510,9)
(1240,13397,6)
(38337,16410,7)
(14008,48997,16)
(19676,57124,10)
(18866,12064,8)
(49713,52275,6)
(33284,49233,13)
(24736,4218,9)
(5777,31188,6)
(23773,36142,2)
(547,43161,12)
(32387,32904,13)
(3597,56541,7)
(4739,48910,12)
(26291,52653,12)
(2778,7497,10)
(33700,22430,5)
(73,57941,9)
(55860,25695,7)
(35758,36116,2)
(41512,45554,5)
(57681,48194,13)
(14487,26837,15)
(12253,57535,14)
(3323,11349,10)
(55893,12490,6)
(28625,13248,14)
(21512,23033,7)
(27173,55682,3)
(38352,14262,9)
(37502,16847,12)
(834,48689,10)
(27743,31316,9)
(14340,32707,7)
(1922,45549,10)
(7406,12237,10)
(58637,36395,16)
(6261,19696,17)
(28636,20642,9)
(13281,15021,16)
(44974,5441,15)
(28696,2587,10)
(33857,28871,10)
(19837,12450,7)
(46801,29383,4)
(16230,8779,13)
(44880,26462,17)
(5713,40195,9)
(13900,54875,8)
(49883,36854,8)
(9971,391,2)
(23799,22419,4)
(28345,1500,14)
(5303,10299,11)
(785,53500,8)
(29536,57929,10)
(23664,33493,8)
(7252,28349,10)
(46913,29453,3)
(21025,44309,12)
(27931,39922,8)
(52288,46619,2)
(22837,49668,13)
(12208,41280,14)
(27151,24454,16)
(7264,52887,10)
(56868,1937,9)
(39015,48065,8)
(10298,31700,15)
(19733,8194,8)
(13245,18185,10)
(47341,24979,17)
(47464,44855,16)
(42200,12497,7)
(9669,17270,15)
(21730,10413,9)
(11285,39418,12)
(41555,49465,9)
(2652,18336,9)
(14268,7128,1)
(31928,57641,8)
(46282,47662,18)
(52719,48501,15)
(48976,30739,14)
(18051,27409,10)
(43528,49241,12)
(29099,42124,16)
(33889,661,8)
(7175,26575,8)
(37060,54753,10)
(36270,13872,8)
(1996,31011,8)
(9727,56854,8)
(3047,23099,5)
(43156,2629,4)
(22378,9816,6)
(39487,6555,7)
(46003,31773,8)
(28440,9062,11)
(40228,8408,9)
(44516,6650,14)
(22346,37515,9)
(717,34857,9)
(3534,1480,7)
(44371,56862,8)
(10037,6354,14)
(23568,27211,8)
(2927,7694,15)
(40924,22873,9)
(814,44582,3)
(4152,4325,1)
(25180,52166,11)
(58980,41675,10)
(45066,53676,9)
(38603,25139,6)
(9226,38095,4)
(60,31042,7)
(37572,48946,5)
(12241,12030,2)
(20837,18887,13)
(3325,19671,7)
(52276,48202,4)
(9783,48439,5)
(42626,41014,14)
(19287,19422,9)
(3436,46588,7)
(53219,21818,1)
(49796,43955,7)
(826,32356,18)
(59615,5148,3)
(12597,484,8)
(40221,30093,5)
(18021,10985,10)
(24317,11433,6)
(58253,26602,8)
(584,4877,6)
(8653,6926,1)
(6113,39844,4)
(14928,52299,13)
(42772,11698,16)
(1947,19934,11)
(55472,38970,6)
(43031,26496,11)
(51212,59834,10)
(6891,36177,15)
(42731,32888,8)
(7563,3718,8)
(32331,52464,12)
(3069,33627,16)
(42480,33280,12)
(39646,17690,5)
(18287,9225,12)
(8260,42942,11)
(850,31486,12)
(16208,10617,9)
(58159,38281,12)
(8186,57420,7)
(51890,24009,12)
(25653,10876,7)
(28432,27223,10)
(33142,29411,6)
(45561,54023,3)
(50968,10385,5)
(42560,55518,12)
(31497,783,1)
(28184,26800,3)
(33610,44448,9)
(5308,29324,14)
(26626,40415,9)
(59322,20311,10)
(30569,49218,2)
(34961,58420,6)
(16219,23358,11)
(29083,11207,8)
(1712,11546,8)
(17846,10607,5)
(41365,19903,9)
(45188,7458,7)
(19867,46267,6)
(23877,48918,9)
(58603,42588,7)
(47070,24055,6)
(55482,9922,3)
(47541,11640,11)
(38334,12658,14)
(45899,37982,11)
(16473,21425,4)
(33079,30644,3)
(19714,20935,5)
(5011,25400,11)
(31326,25567,9)
(11091,27866,3)
(20672,37338,10)
(7745,39659,10)
(7050,42665,8)
(39676,50384,16)
(49823,26565,4)
(47435,10064,9)
(59396,20547,7)
(16329,48595,7)
(32875,42745,11)
(3820,7237,7)
(34166,56944,10)
(29527,47873,11)
(5461,36565,8)
(19463,49231,4)
(57017,43537,10)
(54787,46389,14)
(25998,40832,9)
(20668,6399,10)
(4768,21062,11)
(8985,55758,4)
(42020,23415,15)
(44524,21978,2)
(7760,35903,7)
(35394,3411,6)
(19698,9365,7)
(38097,17889,9)
(39480,24378,13)
(252,7509,9)
(16512,26906,12)
(5685,55068,14)
(20859,18553,13)
(15831,8017,9)
(11432,15472,4)
(26942,19854,5)
(12045,57484,16)
(21809,7703,4)
(17757,52252,5)
(17820,42221,8)
(50856,593,7)
(35067,41184,7)
(33465,53573,0)
(47181,24023,13)
(28870,26757,7)
(7966,4230,5)
(34534,42608,8)
(7369,20149,6)
(45413,41039,14)
(27688,6215,13)
(15666,35806,12)
(15085,35277,12)
(51271,14068,17)
(4156,8043,5)
(16434,31717,8)
(18880,17345,9)
(40370,4334,14)
(54502,40864,1)
(13983,11126,7)
(17479,39634,4)
(16422,2317,13)
(41665,53864,17)
(33501,15823,2)
(12896,26580,15)
(52141,52503,12)
(13881,53144,10)
(14727,6749,12)
(30858,17420,12)
(19800,59370,14)
(33947,39504,0)
(7306,39438,15)
(53055,15632,10)
(7941,8559,8)
(25639,53050,12)
(23770,13492,2)
(56487,11982,10)
(1023,2441,11)
(18399,56993,7)
(32134,56428,13)
(3028,49433,11)
(6822,47051,9)
(31483,58580,3)
(2376,1781,13)
(14426,25341,12)
(25461,709,0)
(20722,41954,9)
(50404,15360,10)
(52073,15870,7)
(53511,21927,14)
(14317,6599,18)
(55003,42246,16)
(770,27667,13)
(15663,58386,0)
(40374,34477,10)
(59951,836,9)
(52262,49551,8)
(43791,39056,8)
(48973,42419,11)
(58555,52870,9)
(29181,52649,5)
(53964,18513,16)
(21020,24551,11)
(36328,44412,11)
(43582,56508,8)
(17324,5012,4)
(13762,36647,6)
(53291,457,9)
(5256,59260,9)
(9141,12016,8)
(26848,44372,6)
(57398,37854,2)
(3560,22458,10)
(18063,28895,6)
(40416,37879,11)
(9013,48272,10)
(10259,13790,1)
(53345,30124,6)
(3241,57253,6)
(33320,39410,9)
(24878,14250,15)
(26114,56213,8)
(39090,5673,6)
(26965,11740,7)
(13684,54678,14)
(14683,53745,12)
(5815,30380,9)
(19666,17000,7)
(17688,35902,10)
(46212,40850,2)
(10903,24673,11)
(6597,8222,8)
(10116,14077,12)
(39290,54177,4)
(29449,7613,5)
(45449,50972,16)
(29811,41808,6)
(10439,55121,1)
(44701,14329,9)
(46951,16826,10)
(43602,38949,0)
(48004,24805,7)
(5849,3513,14)
(23598,13319,7)
(45027,59845,15)
(28834,34900,9)
(25902,18079,5)
(29047,4822,8)
(10564,16112,5)
(18927,20196,11)
(57505,12429,10)
(29150,1987,7)
(247,33246,18)
(1202,53704,9)
(8468,48377,16)
(53721,51794,13)
(59261,18065,6)
(16007,24173,7)
(15181,166,7)
(17339,46133,9)
(35455,21262,13)
(28966,22904,12)
(31493,9851,5)
(34702,11035,15)
(42112,38396,10)
(29158,48191,5)
(985,2525,5)
(53084,45075,4)
(10282,13189,11)
(22712,17951,7)
(38666,51994,6)
(17001,28781,13)
(29755,10856,8)
(37893,2694,6)
(32870,38721,11)
(54051,11269,5)
(3135,50322,5)
(51609,11913,13)
(7421,37988,5)
(39820,47184,10)
(45859,38487,9)
(4184,38789,9)
(28252,52452,8)
(30127,49191,2)
(53956,35288,9)
(28526,11908,16)
(40062,13862,9)
(322,17652,15)
(35997,38851,13)
(43877,10949,4)
(44463,40538,12)
(12224,35267,9)
(36476,23075,6)
(15742,38372,9)
(50198,17977,8)
(57843,1513,7)
(44885,1490,9)
(46022,32185,11)
(19486,59981,7)
(15044,23265,4)
(29298,1446,11)
(43164,46122,8)
(12002,25019,15)
(9606,13807,7)
(43545,46552,7)
(51334,58082,10)
(18163,7713,10)
(38,40903,11)
(10571,44853,11)
(18865,12035,5)
(3612,20522,2)
(13832,2121,6)
(7476,28821,2)
(37832,10742,7)
(6319,42032,11)
(54926,38093,12)
(15431,33270,14)
(3086,22967,17)
(35365,24076,12)
(24792,10404,6)
(28783,36919,7)
(53589,2928,12)
(37511,55741,8)
(3390,37561,9)
(34479,10729,8)
(3429,18669,9)
(18001,1793,11)
(3668,17433,5)
(50479,21387,9)
(59614,48626,7)
(48506,24494,11)
(34303,52172,9)
(26027,37821,3)
(58013,51601,17)
(26731,5957,1)
(9172,58472,6)
(23756,38435,3)
(45751,35143,7)
(44618,53127,15)
(22052,53875,10)
(42929,27176,7)
(31047,57811,2)
(27533,27948,13)
(4183,6464,8)
(43166,39154,12)
(49109,26053,9)
(49106,18357,2)
(34220,9385,10)
(35534,8010,9)
(38933,34146,10)
(23546,28357,5)
(17699,25429,11)
(4037,13502,10)
(38249,46593,10)
(27323,2824,10)
(273,30046,10)
(13051,40417,16)
(43463,19122,1)
(1737,28521,4)
(9759,57991,10)
(45630,13636,7)
(54375,45127,8)
(7440,10053,7)
(37999,49390,10)
(19400,10931,3)
(18060,35363,13)
(40003,16549,3)
(12784,58821,4)
(20374,50539,5)
(23208,36110,5)
(33487,53486,9)
(5490,7482,9)
(31137,25800,8)
(4700,15342,11)
(12889,59642,15)
(39542,34393,7)
(10875,24967,18)
(37002,53372,16)
(5036,59091,8)
(30535,50299,5)
(27275,49940,10)
(29068,24444,1)
(44629,2497,1)
(25402,33165,9)
(25337,1626,6)
(52508,38871,4)
(36325,24503,15)
(47292,45243,13)
(14912,29560,6)
(186,21515,9)
(57559,44282,7)
(45684,47720,11)
(42782,23346,13)
(5891,43415,8)
(41845,42534,7)
(22885,6382,13)
(47960,39794,3)
(6580,53559,12)
(33483,3548,13)
(32146,47968,7)
(36985,7573,10)
(10039,58205,14)
(55317,2879,3)
(1846,13092,12)
(507,15133,1)
(17621,49537,5)
(47084,24347,8)
(53217,30089,10)
(54822,55623,8)
(36722,8684,8)
(30044,17917,7)
(53499,24464,13)
(26911,41296,4)
(55778,47589,13)
(37670,27392,8)
(17379,2303,8)
(21389,55415,9)
(8672,20286,9)
(11149,1801,14)
(45642,14626,11)
(46370,10329,6)
(12562,54827,18)
(26841,17389,9)
(30982,23104,7)
(29129,35201,9)
(17452,49287,3)
(15356,3008,8)
(1201,33179,11)
(39045,30639,7)
(16588,55673,13)
(34482,34817,14)
(58608,13852,13)
(35428,26485,9)
(40514,22353,8)
(26893,38442,16)
(37380,27140,8)
(17671,4214,15)
(47997,6181,1)
(36209,10080,2)
(17196,45345,17)
(40917,5444,10)
(46623,24375,11)
(27481,6928,7)
(11814,36830,18)
(47099,14728,16)
(47120,10735,16)
(10137,40933,7)
(12748,54988,5)
(42138,39954,6)
(11065,17793,15)
(51675,41205,4)
(53691,22778,5)
(56850,44031,8)
(56317,32754,15)
(19054,37414,12)
(52113,30236,15)
(5998,33825,11)
(14305,6921,10)
(16941,51295,6)
(34959,41981,11)
(50934,37855,9)
(26087,26342,7)
(22215,12651,15)
(11794,55677,3)
(6894,2356,4)
(4383,44918,16)
(51925,57886,3)
(31128,32362,14)
(31600,43220,10)
(29398,41541,5)
(56022,24240,14)
(30801,52988,11)
(32135,19589,7)
(11205,22325,2)
(52091,56324,11)
(8144,549,10)
(17084,3233,11)
(4505,10431,7)
(59837,42675,10)
(32298,5065,2)
(10124,51796,17)
(25537,47418,7)
(1681,26654,7)
(44434,7,10)
(20535,8297,15)
(21271,14756,1)
(58877,36120,7)
(24299,13165,8)
(32588,46457,10)
(42670,51856,14)
(35629,15929,9)
(23969,34642,10)
(43688,12901,7)
(35398,11628,17)
(18651,7063,8)
(16263,15474,11)
(8704,21122,7)
(24992,17257,7)
(15937,5886,3)
(52535,14874,10)
(15940,30539,9)
(14143,32004,12)
(53105,52822,3)
(33398,28809,1)
(45732,55925,7)
(35018,7228,16)
(50123,15011,4)
(36301,42472,5)
(48727,21230,1)
(24661,45593,6)
(52246,32092,4)
(46287,4849,9)
(2412,7758,7)
(46066,284,14)
(31035,8599,10)
(54251,13975,16)
(28778,52510,12)
(52068,28630,4)
(36381,5668,10)
(58618,37983,6)
(36774,13741,7)
(23423,53852,16)
(20050,23603,16)
(41094,50634,13)
(17995,27468,9)
(35827,10241,6)
(43204,11583,6)
(58035,863,2)
(42038,39423,9)
(27869,22933,6)
(13383,3386,6)
(27482,52521,6)
(14668,47240,4)
(30693,59849,10)
(23488,55905,8)
(10297,47288,13)
(30851,55340,8)
(10277,19758,8)
(2896,5894,12)
(34064,25267,9)
(10046,9883,11)
(31603,25736,10)
(3210,52233,13)
(22454,25706,16)
(45457,21022,11)
(3113,16401,8)
(2417,26917,14)
(42196,44032,11)
(35856,54132,9)
(9725,16636,3)
(15581,24357,1)
(57554,43617,8)
(55705,17250,7)
(50548,46320,16)
(43165,54078,10)
(49040,45767,6)
(1862,24495,3)
(34493,55843,8)
(47021,46198,11)
(437,52127,14)
(35923,40434,5)
(3969,10171,10)
(33639,9341,13)
(10147,34865,16)
(13023,1976,6)
(11579,51057,1)
(28730,56310,12)
(37276,20613,7)
(25291,5524,9)
(3396,13646,9)
(14228,14823,4)
(42052,28525,11)
(19232,45824,11)
(29626,33192,2)
(1177,45709,13)
(23056,1622,10)
(35122,12985,5)
(37719,22660,5)
(3914,30651,7)
(35772,13169,15)
(4573,15841,9)
(42549,20088,7)
(3856,14510,8)
(39970,38102,2)
(38094,34569,11)
(28852,49790,9)
(8548,43256,8)
(30752,13075,2)
(3324,25955,10)
(52967,33152,9)
(49947,57468,11)
(10295,45585,15)
(50783,3808,13)
(8189,42612,1)
(12427,51441,11)
(22943,59732,5)
(14404,47081,10)
(17631,17858,14)
(19545,433,5)
(8607,48028,16)
(33783,36320,17)
(895,19932,11)
(19040,13107,7)
(43520,31196,14)
(38517,31531,14)
(44574,29310,12)
(14778,2884,12)
(48263,59368,5)
(1614,52424,6)
(5846,51810,8)
(5189,45103,9)
(28897,2098,10)
(25074,10247,17)
(52570,24350,12)
(41641,36137,9)
(13126,21126,6)
(13413,36867,5)
(34602,3063,14)
(50375,7949,16)
(25339,9321,11)
(304,51547,11)
(56890,8784,7)
(57455,35125,11)
(57000,55716,1)
(42061,42614,7)
(5978,29005,2)
(55461,3975,5)
(57497,36291,11)
(30229,18957,9)
(9073,29362,11)
(25266,7685,3)
(23481,8493,4)
(32602,57030,12)
(34134,45937,9)
(34660,26374,10)
(39567,51446,12)
(46673,18684,9)
(24776,48350,0)
(220,57943,8)
(1082,22133,9)
(41598,7385,14)
(48553,8574,5)
(9551,588,9)
(13018,53081,14)
(52410,6624,4)
(15701,55025,7)
(45059,59999,15)
(30078,51190,3)
(8981,56825,10)
(34803,21694,8)
(48874,9469,16)
(17472,22901,3)
(31155,5669,12)
(12234,51528,8)
(17566,30738,10)
(20121,59516,10)
(55697,32063,9)
(3406,19052,9)
(56272,39815,13)
(2760,31167,9)
(51764,45370,14)
(14283,502,8)
(58893,20019,15)
(26023,50642,10)
(17371,40450,7)
(37006,19878,8)
(58219,29746,4)
(45851,22295,10)
(12983,34234,7)
(42481,2289,10)
(42821,58230,3)
(2011,25911,6)
(19890,42008,2)
(17040,23240,4)
(7678,15633,4)
(48889,25179,15)
(10887,53534,9)
(17794,11558,6)
(54058,4975,11)
(55220,41670,7)
(50910,27689,11)
(48049,47904,6)
(39275,12561,12)
(34847,8946,3)
(56591,6086,12)
(20228,25213,17)
(35257,48611,2)
(59850,19784,7)
(1571,6756,7)
(557,20905,11)
(28156,39859,2)
(59444,15270,4)
(16832,43720,11)
(38154,23530,10)
(32871,40611,1)
(14459,16952,11)
(52568,56677,13)
(12707,45318,6)
(10321,55960,5)
(29239,13609,1)
(22395,40384,5)
(38973,42518,5)
(42063,59703,7)
(13219,54005,9)
(5635,3065,8)
(43085,4953,2)
(17966,52204,3)
(10584,9293,11)
(12595,54206,10)
(53522,893,4)
(56375,20471,4)
(59747,49919,6)
(11981,56916,10)
(32937,35604,9)
(24786,24398,11)
(27150,26262,2)
(7035,22055,14)
(25768,37722,7)
(35635,16596,11)
(36035,9136,10)
(7320,6043,9)
(16886,10781,4)
(3469,34087,9)
(27973,2391,15)
(9710,32949,2)
(7906,12655,16)
(18740,18650,8)
(26151,33861,8)
(45865,56960,8)
(37649,21552,4)
(39982,22595,7)
(12478,18618,15)
(12119,39621,9)
(1431,5939,9)
(26317,37419,5)
(50393,11995,9)
(19492,56447,8)
(14959,54606,7)
(49670,41962,12)
(23915,12917,11)
(23764,12075,6)
(50864,37453,6)
(14304,50659,17)
(54489,17735,8)
(50244,26550,10)
(19265,9817,10)
(38977,10253,15)
(18753,12480,13)
(19493,22854,16)
(15910,2938,1)
(30911,21774,15)
(28958,9272,5)
(24382,19239,16)
(15926,19596,9)
(34503,33923,7)
(12344,28620,10)
(15765,7445,7)
(54758,39476,4)
(9484,22557,10)
(45643,38079,10)
(59028,25883,4)
(58289,51278,9)
(36298,15749,11)
(33269,3345,7)
(3841,34497,10)
(58919,2704,11)
(43801,50086,7)
(42410,37083,9)
(8122,41732,4)
(49705,28449,9)
(14373,6683,3)
(1926,44367,7)
(7301,13528,7)
(23366,39969,16)
(39721,33190,4)
(55099,28189,7)
(7231,29677,8)
(48876,21821,10)
(20261,41345,15)
(33718,2141,13)
(19277,33236,15)
(31898,37974,8)
(37768,30791,10)
(7623,48620,15)
(58709,12309,16)
(35675,36128,10)
(55367,46741,15)
(3919,57340,7)
(13390,30490,7)
(35564,30174,10)
(36697,58413,14)
(18359,25344,1)
(46072,7553,4)
(29840,4696,2)
(58773,36988,10)
(28685,58357,7)
(49714,12349,12)
(25237,42034,17)
(45477,37363,11)
(29875,54196,9)
(27587,12079,4)
(40905,2481,8)
(14006,28949,10)
(22080,4161,18)
(55065,42365,8)
(48290,51406,15)
(13987,22559,10)
(42887,38536,5)
(19744,41179,2)
(24040,53881,7)
(34366,26641,9)
(1384,28884,16)
(20891,24908,11)
(48398,27300,7)
(17518,41844,7)
(25367,18856,17)
(24155,31054,13)
(16253,46489,14)
(43202,18798,15)
(28818,32689,3)
(36019,37210,2)
(59347,35601,12)
(33031,24255,9)
(56777,15471,0)
(46795,32305,10)
(47569,16566,8)
(55245,50456,11)
(11303,28303,7)
(29394,43139,5)
(9942,21369,10)
(49906,44543,10)
(36188,8531,7)
(15382,5698,0)
(9818,52174,7)
(53586,45085,5)
(34626,7378,5)
(35241,39283,8)
(59824,45408,5)
(34125,38798,11)
(18964,49550,9)
(18985,5737,14)
(4454,24455,11)
(29802,21005,14)
(31447,42413,3)
(53590,21595,14)
(26544,42728,13)
(58996,46252,16)
(24547,5315,7)
(41485,13055,8)
(9108,22596,4)
(49837,38766,1)
(39967,7617,14)
(31994,10760,7)
(21265,25137,7)
(1220,41329,13)
(7519,42520,13)
(12041,35615,4)
(13766,50199,10)
(48604,28009,7)
(48912,1151,5)
(46833,35707,7)
(10521,54455,8)
(7556,37863,5)
(34322,32593,17)
(52020,51852,6)
(19805,905,7)
(25593,50449,8)
(31580,19541,12)
(49611,33901,11)
(55733,10220,9)
(42542,56893,13)
(20963,42353,3)
(35773,42951,10)
(8596,59916,15)
(2995,12159,13)
(37553,52908,15)
(58498,44154,17)
(15168,58512,9)
(10542,57775,1)
(58761,49060,15)
(24107,37575,14)
(3294,35713,14)
(12129,5517,8)
(47957,55111,6)
(17516,19824,11)
(20166,27521,12)
(23964,55603,15)
(10141,50421,11)
(21130,31362,11)
(42010,26791,8)
(21861,4647,10)
(44911,12555,7)
(26294,21797,12)
(42944,3006,10)
(49345,12074,13)
(32475,43101,4)
(13537,54135,8)
(35046,15665,9)
(20236,25312,4)
(3819,58940,11)
(56874,54083,8)
(53670,22243,9)
(49353,42049,11)
(35179,37215,11)
(39192,29570,9)
(53133,59514,17)
(50031,47595,11)
(47540,6133,9)
(38801,43060,13)
(26984,32672,10)
(24241,25418,16)
(29439,28162,12)
(28304,23052,12)
(41882,55351,12)
(15068,10897,2)
(57790,46839,11)
(25038,13650,6)
(26599,58046,12)
(48450,30750,16)
(40650,49188,9)
(44099,58638,7)
(43465,35382,7)
(58451,43596,10)
(46201,11786,14)
(8185,40968,3)
(33127,52193,8)
(30028,21127,6)
(24172,5460,15)
(51161,56987,16)
(1219,53955,12)
(2432,24453,7)
(25093,39540,11)
(18187,7686,16)
(42128,47190,4)
(6211,32627,4)
(27747,2987,15)
(39570,1038,9)
(54899,44804,9)
(42733,18882,12)
(27761,50839,2)
(17003,4722,2)
(34949,21855,12)
(44636,29020,10)
(57779,26331,9)
(41479,15248,15)
(15436,25131,16)
(18745,29215,5)
(28198,57921,15)
(12691,49856,2)
(6125,12000,9)
(52283,21652,10)
(26103,18167,5)
(23319,18391,9)
(11191,46572,17)
(12573,5585,0)
(10543,44403,14)
(22845,16361,7)
(44046,1718,4)
(21100,1221,15)
(29381,12055,12)
(49035,36642,6)
(21357,22299,10)
(57550,49979,11)
(45104,34164,7)
(3461,10704,4)
(23627,25407,5)
(32098,47705,6)
(59056,16675,9)
(45194,49800,8)
(20468,3182,8)
(10593,23888,10)
(53792,48464,2)
(42548,41731,12)
(9372,3097,15)
(51025,17309,13)
(48198,20787,5)
(38875,35171,11)
(48917,45121,7)
(26245,41053,5)
(18154,34586,6)
(23739,23314,9)
(13687,40913,13)
(10703,41462,10)
(31041,15866,13)
(246,54012,0)
(19267,23175,12)
(55900,43574,11)
(19819,58614,11)
(962,12606,13)
(43451,54487,8)
(9040,53256,4)
(31182,13317,11)
(55152,24593,9)
(15869,57986,12)
(11212,25684,15)
(16899,41667,4)
(42656,58072,9)
(10916,40332,6)
(10986,51191,13)
(47744,56992,11)
(20969,38778,15)
(7380,20054,16)
(27221,16684,10)
(48613,17055,8)
(51618,42324,0)
(20897,12762,10)
(35367,44676,9)
(6804,36616,10)
(32700,20688,7)
(10051,15198,5)
(56408,7129,9)
(14017,14532,15)
(32388,3828,4)
(13643,17765,9)
(39980,52964,8)
(7097,9414,8)
(613,58161,4)
(3207,33646,7)
(26456,15129,12)
(54379,45815,8)
(45185,29445,16)
(34718,56949,2)
(4683,12261,7)
(44534,42781,13)
(26301,7880,12)
(21414,53065,10)
(9928,7574,7)
(32625,7577,6)
(43836,19815,3)
(11266,40776,12)
(3646,35530,9)
(11517,49130,16)
(6108,8514,10)
(1959,21179,6)
(21111,10541,8)
(52565,55580,6)
(28223,20902,4)
(48186,17016,14)
(46114,57104,2)
(49810,44587,7)
(17102,11278,5)
(11057,42071,2)
(49874,1543,12)
(25842,53778,10)
(56919,52036,2)
(28724,30841,8)
(10827,26933,10)
(39537,11973,9)
(12688,6886,14)
(42579,35555,7)
(40391,46821,12)
(4870,35401,3)
(45082,15277,9)
(58412,11437,10)
(18479,23120,7)
(20357,31418,5)
(13432,28388,4)
(8212,4158,11)
(51604,8592,13)
(21748,59439,9)
(50183,18689,12)
(47317,50089,12)
(10474,943,7)
(43278,9032,4)
(51242,37737,17)
(47202,31719,3)
(20864,8031,17)
(24094,41360,8)
(49235,48461,8)
(29953,30978,10)
(45605,22043,9)
(58540,59020,9)
(18403,34191,13)
(58705,6682,3)
(34247,348,14)
(34472,52750,14)
(32020,0,9)
(55642,44279,13)
(24852,352,16)
(55915,25295,12)
(49228,26523,11)
(11016,39774,7)
(41657,26230,5)
(33669,10009,2)
(40553,37476,14)
(50484,36754,13)
(40293,29418,13)
(41047,27822,6)
(19628,2558,7)
(56154,46787,7)
(37386,2125,4)
(25792,10285,8)
(17912,41490,2)
(26095,58211,4)
(34190,25755,3)
(31808,37729,3)
